order_id,customer_email,customer_phone,customer_id,total_amount,currency,payment_status,payment_method,amount_paid,transaction_id,paid_at,event_time,refund_amount,refund_reason,refunded_at,tracking_code,carrier,shipment_status,region,shipping_address_line1,shipping_address_city,shipping_address_country,items,event_id,event_type,processed_at,event_date,is_paid,is_refunded,is_delivered,is_completed,is_cancelled,is_pending
,,,,,,,,,,,2026-02-17 00:16:35.567000+00:00,,,,403903529,GIG,,,,,,,b185c0e301d48029cca6b0839edd139d8bd807d1a8bc87d5f15e575a1520f16c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.568000+00:00,,,,502285841,DHL,,,,,,,61f46d66c9583488db808457c3c97b5ccec0c635a5f502259a420a14da787de6,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000440,,,,,,,,,,,2026-02-17 00:16:35.568000+00:00,,,,TRK-6c0b13e384ff,Kwik,,,,,,,cc372ad59542ce60b85d0fffebb5c965fbec2391c984fac0f673e9da40e7bcf4,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.569000+00:00,,,,471860844,Local,,,,,,,19ec78d8eadfbda82f331325e39cf85aaa61cefd71c2bd9d3d30e43c4529b6e8,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000595,,,,,,,,,,,2026-02-17 00:16:35.570000+00:00,,,,TRK-8f0eeb023804,DHL,,,,,,,2a0c683781492ff87c9358b5096b26be5dd0df0f000371c46128b0af35334674,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000822,,,,,,,,,,,2026-02-17 00:16:35.571000+00:00,,,,TRK7902725,FedEx,,,,,,,19b672edaf79594b475282e939471aa96310d5795b69951b0344b4da54a485bd,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.571000+00:00,,,,564189589,GIG,,,,,,,f499acd159879e7557264c7b461ec9b81db7870db5c8b36bba498bbc6f35281d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000907,,,,,,,,,,,2026-02-17 00:16:35.572000+00:00,,,,TRK-d04a1e4c26f8,Kwik,,,,,,,3fd5da4abbdd8536bb07a04ca7bfffa721ef32de19798f6e43213ace0d461c85,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000172,,,,,,,,,,,2026-02-17 00:16:35.573000+00:00,,,,TRK5714597,Local,,,,,,,44728a7aebe3d1c919c0e5b55ba5ab828653430ff7440896602050c7c4ccc1dd,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000153,,,,,,,,,,,2026-02-17 00:16:35.574000+00:00,,,,TRK-f28ccd4860ac,FedEx,,,,,,,4940b1962c1053fe58a35c9fcc15297e1d1fb47acf0ef73474c72ad550c0ad40,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000915,,,,,,,,,,,2026-02-17 00:16:35.575000+00:00,,,,TRK-0c9b30bf023e,DHL,,,,,,,24442b1a9eaa7170be4bae251073f58c170ea1302cecb336acf1d3272eb5c339,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000921,,,,,,,,,,,2026-02-17 00:16:35.575000+00:00,,,,TRK9347514,DHL,,,,,,,fdcc46071ebfa89cdd70708b73341432b533dc4be4d4c7254641b38f79e17dc8,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000335,,,,,,,,,,,2026-02-17 00:16:35.576000+00:00,,,,TRK4963753,Local,,,,,,,5d3243fb130a13211611a8b24db8cdefd2f7204b9dbbdd9bc113ed50502214e4,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000268,,,,,,,,,,,2026-02-17 00:16:35.577000+00:00,,,,TRK-4634e9f7cd3c,GIG,,,,,,,fde9897e8c01ac5548a20f8fe973782a8788007974da2d5158a689f769a8e1a5,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000524,,,,,,,,,,,2026-02-17 00:16:35.578000+00:00,,,,TRK-eae113cf9bd9,Kwik,,,,,,,f511ef5667a8d53f0f10d25edf4cf9369a35788bef11bb1da5ed8b5e8be5997d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000061,,,,,,,,,,,2026-02-17 00:16:35.578000+00:00,,,,TRK-66fd26850c92,FedEx,,,,,,,703b68406dc89b41204c6402f6b3a5688291b81349f196374f79a07b4982598e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000560,,,,,,,,,,,2026-02-17 00:16:35.579000+00:00,,,,TRK5555291,FedEx,,,,,,,da8823d3ad42306b785cf496002a99d7a25edbaf31ca977e132e4cc04224f0cf,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001108,,,,,,,,,,,2026-02-17 00:16:35.580000+00:00,,,,TRK1423454,FedEx,,,,,,,a4dec4cc8c22e7c4d735ec5e83cbbdb03f235c529737444e87b2c18b10a312e3,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.581000+00:00,,,,229354037,Local,,,,,,,1ed670937232783f6bd8214dc3a1f0f8afbf74fd682fb8654b5791c03a2f1c73,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001183,,,,,,,,,,,2026-02-17 00:16:35.582000+00:00,,,,TRK-7b16a53efa10,Kwik,,,,,,,848b58cd88b01f96f1a1d415ec6d48fbef4f5c60e42fd1a8f4cb36485bd985c2,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000834,,,,,,,,,,,2026-02-17 00:16:35.583000+00:00,,,,TRK9119153,DHL,,,,,,,f99bb1de68a34bf5342a7dcc92dbcd60cc5dbf7bf4871eb7bdff0dc45ec3d79d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.584000+00:00,,,,601116630,FedEx,,,,,,,3a719a0a329b979ce40091b5d85fc83444aa5d1121ebc15a2b372bc31978cad9,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000083,,,,,,,,,,,2026-02-17 00:16:35.585000+00:00,,,,TRK-ffae35f92df4,GIG,,,,,,,b5fa8ea65e4171e42b5299d7513e10b7a94157dfdc07bfa3e2eda556f2df933f,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000626,,,,,,,,,,,2026-02-17 00:16:35.586000+00:00,,,,TRK6927613,DHL,,,,,,,fa2cb63ce781d25cab7fc9ddc578404bb246ff4efa2aa4c5286a3bee2d0d2540,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.587000+00:00,,,,330811883,GIG,,,,,,,c8a53185f7aad6a951f582220a682f5b9c443a5ea578f9a45d5cb90e15609613,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.587000+00:00,,,,360574042,Local,,,,,,,69fc3807046312ca1cf42454a6f9a2c078d3a1b650ad1984c88fe04a9e511623,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.588000+00:00,,,,366783989,FedEx,,,,,,,6dc04e47007ec8d5da70fe10b76bd47567dd7e570a4e4b84a971dbb92f3c037c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.589000+00:00,,,,887098620,Local,,,,,,,5df62853fe6be87289250ac8bbf76282cf8171f50c7d32cf28ebfa9cba8df51c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001133,,,,,,,,,,,2026-02-17 00:16:35.590000+00:00,,,,TRK3651430,FedEx,,,,,,,6bb3f77344ed79e87dc480ce18e6841ef6a6d5c855aa172e8a5575bc81f0257a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000116,,,,,,,,,,,2026-02-17 00:16:35.591000+00:00,,,,TRK-7d7274dc99ce,Kwik,,,,,,,c285ea4d57b7e34ecd015b0d589c79800af638a3d285bf98a86ae9eeffd5d01c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000704,,,,,,,,,,,2026-02-17 00:16:35.591000+00:00,,,,TRK-798eddccaf43,DHL,,,,,,,85828c59be4a113b6071d2592e74288a8717fccac7038446e3dfb75bd779d749,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000581,,,,,,,,,,,2026-02-17 00:16:35.592000+00:00,,,,TRK3471253,Kwik,,,,,,,124345f9471b1b193143d3f9a5c1648f1c4e40ce4893a126caf0b075cde5799c,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000173,,,,,,,,,,,2026-02-17 00:16:35.593000+00:00,,,,TRK-b0c863c048c4,Local,,,,,,,3fedb15dc9c8eace22ef9e1ed5071cf88361e8e46c7296ffa0d011454efdab55,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000613,,,,,,,,,,,2026-02-17 00:16:35.594000+00:00,,,,TRK-6347f73e40da,FedEx,,,,,,,9a2eb537dd5608a8e12ef07ce2e5d3af081b1210773eee680ad7757121bf20e7,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000560,,,,,,,,,,,2026-02-17 00:16:35.594000+00:00,,,,TRK8418204,Local,,,,,,,b43092234b290f5824b684b919f51be0d173b3f84396e427bd4a29823d0a5881,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000356,,,,,,,,,,,2026-02-17 00:16:35.595000+00:00,,,,TRK7285704,FedEx,,,,,,,ddab4e9d4e3b94e2fc7523f5c27761d50398ee5088a40ac9f3942f5f5709093f,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001168,,,,,,,,,,,2026-02-17 00:16:35.596000+00:00,,,,TRK-4034d9a2e08f,DHL,,,,,,,fc5678282b930ed4a04a537db9375f07039cce8b609888af46f35ac1fe29d8be,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001084,,,,,,,,,,,2026-02-17 00:16:35.597000+00:00,,,,TRK-c7da3bfff0c7,FedEx,,,,,,,38b6e528936e7a3600dc32b0b1061d6ead60a377d8d80f1e472c7af02357681d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001143,,,,,,,,,,,2026-02-17 00:16:35.598000+00:00,,,,TRK-e5557a05666d,Kwik,,,,,,,f325eee25e9ce155bf2b66b7b722ba0cafa5e0df2ccc0388acd759b7bff59a48,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.599000+00:00,,,,557171055,DHL,,,,,,,3fbe5d0baac14256283a651434ef8727b4166c7b99844181ee716b269d2adda0,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.600000+00:00,,,,957897852,GIG,,,,,,,6e786a4ad0f923d110a4d470ade3ac95a2b2357b0fd242c63586307b85633f1e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.601000+00:00,,,,724175051,Kwik,,,,,,,33f23fa7614af1838f062bbf636c9096c380a1a310dac4bd205ab974f0191115,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000019,,,,,,,,,,,2026-02-17 00:16:35.602000+00:00,,,,TRK-69da3f6ac09f,DHL,,,,,,,37442f3b65de2170c98dfbd59d5f19b29003ed367ee9eae3f3c4351b11203a1f,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000004,,,,,,,,,,,2026-02-17 00:16:35.602000+00:00,,,,TRK7973012,Local,,,,,,,bd99c7078d95ebe69a9955a42fa6f788d177ae54290d9a4cbfc98a4fad183965,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001048,,,,,,,,,,,2026-02-17 00:16:35.603000+00:00,,,,TRK-0a69ad270d5e,Kwik,,,,,,,1eddc2f9bb003438fc4514713709a7de24d6851e759263183093e352e98ea075,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001123,,,,,,,,,,,2026-02-17 00:16:35.604000+00:00,,,,TRK3750233,Kwik,,,,,,,768c84e22864e1608a836fefeb4cc5867fef6e89829661d666553a161797aa14,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000067,,,,,,,,,,,2026-02-17 00:16:35.605000+00:00,,,,TRK-df320ba6966a,GIG,,,,,,,834415685dd9fbba8bd6be62207e583fef0aac670eb694e9c9bcd7d21edd074d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000528,,,,,,,,,,,2026-02-17 00:16:35.605000+00:00,,,,TRK9704338,GIG,,,,,,,153a8ff7900eb6452a1d6e7a8c9e1969713a822bc190c407ecbaca8467dc2b53,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.606000+00:00,,,,640997327,Local,,,,,,,ec854f46ab99fa9ea5727f563b5a505175321d1ce5c1462b04dd5c7a3fc0996a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.607000+00:00,,,,808752721,FedEx,,,,,,,ccec857ca0614ea04eae3795f7d184f8fa7ccfb47ef12e97b3d7c27e38224447,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001095,,,,,,,,,,,2026-02-17 00:16:35.608000+00:00,,,,TRK-31dfa07b9e5e,Local,,,,,,,33416d1be515d0bcd8e1289c4566d4b70fab76595c9bf3285c3675eb2e840f26,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000212,,,,,,,,,,,2026-02-17 00:16:35.609000+00:00,,,,TRK9904322,GIG,,,,,,,50156b98bc3a5e8436b5ceaf48bea7a74115bbb891a8c9154e52fb5b56d4798d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.609000+00:00,,,,118351442,FedEx,,,,,,,0f2703e69c22c6501b914e6429db3427b703d06eaeac590ae6c8ffb8fdbb9998,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000996,,,,,,,,,,,2026-02-17 00:16:35.610000+00:00,,,,TRK5881561,Local,,,,,,,c68de5180f90ea8ee5bc19f63ad9a6ade04cff6fedff47b4401725cced60db21,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000266,,,,,,,,,,,2026-02-17 00:16:35.611000+00:00,,,,TRK5654386,GIG,,,,,,,101fd60a8c718fb7f08debf255ada1c1d707ec2292a8839b6a5cd98b987eeb50,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.612000+00:00,,,,535165736,Kwik,,,,,,,f4cac6bd73ee9e3b98325868a5fb5cd934cf6a68d9ecf183450cba12d9db4295,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000765,,,,,,,,,,,2026-02-17 00:16:35.612000+00:00,,,,TRK-d8552dcbbb7c,Local,,,,,,,1ad1aa168fc1a6f583c8fa633634bfde2985e8f789d4dad590ec0d5c95b811c8,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000678,,,,,,,,,,,2026-02-17 00:16:35.613000+00:00,,,,TRK-f5615056de11,Kwik,,,,,,,343a09052ebd44d8ac4b4cee7fbf5c8b4c8ec49f884b9648c04b8781996a3425,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.614000+00:00,,,,990614897,Local,,,,,,,2a8c75a39d63547b103189d0782bdb090250a7e7616b2a2a2b916c729f978967,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000595,,,,,,,,,,,2026-02-17 00:16:35.615000+00:00,,,,TRK3647418,GIG,,,,,,,4fc75a3c9dcd838af716d85a9ec93cfb1ed9e89b5ca1661565ec4a709ed27e0d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.616000+00:00,,,,324439501,GIG,,,,,,,be210c9f4a47867dc84539fa9c14736bdd827a555c84d9a5f06ff47ff117ebbd,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000814,,,,,,,,,,,2026-02-17 00:16:35.617000+00:00,,,,TRK5516509,Kwik,,,,,,,47fcd9c1ea0360cc6a3925d189d397ebb2c385bcc8e426c0a2cf26d231d9fc60,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000078,,,,,,,,,,,2026-02-17 00:16:35.619000+00:00,,,,TRK3162630,DHL,,,,,,,78664054d216de9c66156f73cc001d3e10f758b5c76dd9270629ec308a68872a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000580,,,,,,,,,,,2026-02-17 00:16:35.620000+00:00,,,,TRK-67cfcc056ada,GIG,,,,,,,02137302ae37956cfba26bc5d9db0b0ba4d7e3aaa1c2007f3fe51b4e85a75ac3,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000988,,,,,,,,,,,2026-02-17 00:16:35.621000+00:00,,,,TRK3811508,FedEx,,,,,,,800c0a25a70825dd5ed60092a65be6f50162d512ffbe7d147bd31ec0b1118794,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000045,,,,,,,,,,,2026-02-17 00:16:35.622000+00:00,,,,TRK9358074,Local,,,,,,,bff6c3b58a47133c35832a5657ac60e074c596fd6057d093bab8f6a3a69bddde,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001077,,,,,,,,,,,2026-02-17 00:16:35.623000+00:00,,,,TRK2718148,Kwik,,,,,,,8d5c48e9ae3cd7c66f7713076aed8ed9173670e7de1fcca240b55b6230f7185f,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000136,,,,,,,,,,,2026-02-17 00:16:35.624000+00:00,,,,TRK1909686,FedEx,,,,,,,6e6551c199d5945da50dfe512ab33ed47033d311fd461f467c30497b81a85730,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.624000+00:00,,,,834604200,GIG,,,,,,,058119595dce063e41b1f65894039be122212e468d62069fb634f113af960613,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000137,,,,,,,,,,,2026-02-17 00:16:35.625000+00:00,,,,TRK-fc4eb989a630,FedEx,,,,,,,e61daf41770e6670951adb7c027dd79d86c81ab92654fa8968183eefadef7988,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000938,,,,,,,,,,,2026-02-17 00:16:35.626000+00:00,,,,TRK6848435,Kwik,,,,,,,4929ce0bbac2ead2a121fcd9f26261e4baafcad1a6b5a35dff24dd851832cd20,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000612,,,,,,,,,,,2026-02-17 00:16:35.627000+00:00,,,,TRK5196288,Kwik,,,,,,,7d67cd6c2c3a1777a278412adb34b979dde04e1bf4715c58b424f915476f0828,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000414,,,,,,,,,,,2026-02-17 00:16:35.627000+00:00,,,,TRK4427900,Local,,,,,,,7321737853b4e84c343be281243dee320b8479ba31cff6339d2716fbda4948af,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001176,,,,,,,,,,,2026-02-17 00:16:35.628000+00:00,,,,TRK5185730,GIG,,,,,,,3879ef379821ac12c44dfa7d8f3db1880a41c48bba280319013b13993d7d3ac9,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.629000+00:00,,,,434283799,DHL,,,,,,,1bba93f7632acc073f9e3cf3fd465c232f3d2b7464b292a319e328d0027060b3,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001066,,,,,,,,,,,2026-02-17 00:16:35.630000+00:00,,,,TRK8250519,DHL,,,,,,,23b8b5d4bcbc66e9d77d33703d2e86c4e9cec52be88a3582456a013229bdaea1,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000284,,,,,,,,,,,2026-02-17 00:16:35.631000+00:00,,,,TRK2801242,GIG,,,,,,,d5c0587c42ebd9c19b17bddf6b3d79274093375729312fe9b3305e4e405d308a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000861,,,,,,,,,,,2026-02-17 00:16:35.632000+00:00,,,,TRK8610341,Local,,,,,,,1bf756e6e5e4b468ba6b309c50a8cef9a28c27d150dddfbeeeefedda2ada3696,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000511,,,,,,,,,,,2026-02-17 00:16:35.633000+00:00,,,,TRK-4f1928ad39c1,GIG,,,,,,,d1a6a3d6277f38c6c9a7083306fb55e43ee88d68e3f30f4892395277d919f478,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000930,,,,,,,,,,,2026-02-17 00:16:35.634000+00:00,,,,TRK9904033,Kwik,,,,,,,a64bc760f8923ac0ea47a884b3f8ee0b0745892738ebfcdd46090419c7aef730,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.635000+00:00,,,,991368209,Kwik,,,,,,,8520ba034b5d34f55b5d8bfb2dd4ff88fe652bf254c750f0c79262ca0176cc2d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000734,,,,,,,,,,,2026-02-17 00:16:35.635000+00:00,,,,TRK-2554b5159b94,FedEx,,,,,,,77e0e79c9ca6b4940790e53753848a4cb5f62cf5f8ec51487a1c44160ed3c7d0,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000601,,,,,,,,,,,2026-02-17 00:16:35.636000+00:00,,,,TRK3850029,Kwik,,,,,,,3cc635d975ee9af19413223f0a3e1641d273fa0bca6ecdf67373c1a9e2340a41,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000621,,,,,,,,,,,2026-02-17 00:16:35.637000+00:00,,,,TRK-4eaf077846be,Local,,,,,,,8a9717e38943141a3ad37f8ce13821bf4716d3b6b5cfc2623f9456a54070fcc5,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000710,,,,,,,,,,,2026-02-17 00:16:35.638000+00:00,,,,TRK-cb60bb914320,GIG,,,,,,,df3508efe66f9d99b1d53e5830ac56d6c423a9dd0a00dcbe64a58d2d04600193,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000704,,,,,,,,,,,2026-02-17 00:16:35.639000+00:00,,,,TRK-798eddccaf43,DHL,,,,,,,4e00f062f5f881c502d69a2eb2f10a32938bca30ab1975f9b233e49a035d8dca,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000946,,,,,,,,,,,2026-02-17 00:16:35.640000+00:00,,,,TRK1719623,FedEx,,,,,,,3ceee4a620901be269083677ad46dcf02b84f1f95d1c8fe569409d049de0d8ba,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000509,,,,,,,,,,,2026-02-17 00:16:35.640000+00:00,,,,TRK-2f5b6dca6eeb,FedEx,,,,,,,cd480e0de135bcc28770ba54f70328df85111df85f29278d938a1bd5289e51e2,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.641000+00:00,,,,290575149,Kwik,,,,,,,265d11d9acf75655df7afbdf4989ccbcca01194d40237b2e78285452e50c6fc4,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-001000,,,,,,,,,,,2026-02-17 00:16:35.642000+00:00,,,,TRK7704386,Local,,,,,,,23caf8e27fb0fbf1ee6d8971af7a365dea875ebc0248f16025dbe88c71907a61,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.643000+00:00,,,,175415732,Local,,,,,,,d45559dbb496f95afbcf20046b3fa7270958678f72d06662899dc201863fbef3,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000712,,,,,,,,,,,2026-02-17 00:16:35.643000+00:00,,,,TRK6058601,Local,,,,,,,d5c20faed43ae144c76d8d73311030f9ecf80174039e8522a46b6ef741d15462,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.644000+00:00,,,,225162968,FedEx,,,,,,,d9ebb04e547deeb1e8b7ff2dfd499d587c91ac9ee7a9e68cf447b99e15d5427f,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
ORD-000147,,,,,,,,,,,2026-02-17 00:16:35.645000+00:00,,,,TRK-adfa2b04385a,Kwik,,,,,,,7638b0367adcbc04fdb1d67e16ad737a7d6fa3d7495a4f3abef8f48a77224c0a,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.646000+00:00,,,,709357418,FedEx,,,,,,,38bb50b50e3bde745ee54e64cb97d012b0432ebf5be867f4181fda5352fc098e,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
,,,,,,,,,,,2026-02-17 00:16:35.647000+00:00,,,,909240854,Local,,,,,,,54ee87fdcac2397a719dd2dff0f14a4105f512fb0f4485fad0a3f6269ef8ff6d,historical_order,2026-02-20 18:16:03.448172+00:00,2026-02-17,False,False,False,False,False,False
